step,loss
524800,0.022255
524900,0.022464
525000,0.022201
525100,0.022505
525200,0.022150
525300,0.022555
525400,0.022452
525500,0.022290
525600,0.022374
525700,0.022265
525800,0.022379
525900,0.022381
526000,0.022442
526100,0.022440
526200,0.022502
526300,0.022504
526400,0.022217
526500,0.022174
526600,0.022298
526700,0.022128
526800,0.022251
526900,0.022378
527000,0.022220
527100,0.022390
527200,0.022340
527300,0.022436
527400,0.022486
527500,0.022260
527600,0.022321
527700,0.022446
527800,0.022503
527900,0.022237
528000,0.022408
528100,0.022314
528200,0.022599
528300,0.022423
528400,0.022382
528500,0.022467
528600,0.022404
528700,0.022350
528800,0.022185
528900,0.022189
529000,0.022220
529100,0.022379
529200,0.022359
529300,0.022266
529400,0.022390
529500,0.022350
529600,0.022256
529700,0.022260
529800,0.022324
529900,0.022317
530000,0.022487
530100,0.022544
530200,0.022428
530300,0.022413
530400,0.022339
530500,0.022153
530600,0.022451
530700,0.022325
530800,0.022599
530900,0.022302
531000,0.022311
531100,0.022118
531200,0.022318
531300,0.022460
531400,0.022163
531500,0.022361
531600,0.022272
531700,0.022335
531800,0.022321
531900,0.022463
532000,0.022281
532100,0.022169
